Domain Code,Domain_x,Area Code,Area,Element Code,Element_x,Item Code,Item_x,Year,Unit_x,yield,average_rain_fall_mm_per_year,Domain_y,Element_y,Item_y,Unit_y,pesticides_tonnes,avg_temp
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.81
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,24.98
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,25.71
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.61
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.52
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,27.29
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,27.69
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.31
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.82
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.02
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,24.98
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.93
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.52
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.54
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,25.75
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,27.16
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,25.54
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,27.68
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,27.68
QC,Crops,100,42,5419,Yield,122,7,2010,hg/ha,92069,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.67
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.51
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,28.02
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.81
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,24.98
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,25.71
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.61
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.52
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,27.29
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,27.69
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.31
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.82
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.02
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,24.98
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.93
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.52
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.54
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,25.75
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,27.16
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,25.54
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,27.68
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,27.68
QC,Crops,100,42,5419,Yield,15,8,2010,hg/ha,28395,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,40093.69,26.67
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.53
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.29
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.81
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.36
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.72
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.41
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.41
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.45
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.92
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.06
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.0
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.48
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.16
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.84
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.5
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,125,0,2011,hg/ha,364770,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.64
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.53
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.29
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.81
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.36
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.72
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.41
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.41
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.45
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.92
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.06
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.0
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.48
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.16
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.84
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.5
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,56,1,2011,hg/ha,24784,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.64
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.53
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.29
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.81
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.36
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.72
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.41
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.41
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.45
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.92
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.06
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.0
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.48
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.16
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.84
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.5
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,116,3,2011,hg/ha,227240,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.64
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.53
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.29
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.81
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.36
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.72
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.41
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.41
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.45
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.92
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.06
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.0
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.48
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.16
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.84
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.5
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,27,4,2011,hg/ha,35878,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.64
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.53
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.29
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.81
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.36
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.72
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.41
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.41
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.45
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.92
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.06
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.0
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.48
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.16
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.84
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.5
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,83,5,2011,hg/ha,9487,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.64
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.53
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.29
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.81
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.36
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.72
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.41
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.41
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.45
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.92
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.06
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.0
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.63
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.48
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.16
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,26.84
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.5
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.02
QC,Crops,100,42,5419,Yield,236,6,2011,hg/ha,11998,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.64
QC,Crops,100,42,5419,Yield,122,7,2011,hg/ha,92456,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.53
QC,Crops,100,42,5419,Yield,122,7,2011,hg/ha,92456,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,27.29
QC,Crops,100,42,5419,Yield,122,7,2011,hg/ha,92456,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,25.81
QC,Crops,100,42,5419,Yield,122,7,2011,hg/ha,92456,1083.0,Pesticides Use,Use,Pesticides (total),tonnes of active ingredients,55540.0,24.35
